微波加热催化反应低温制备β-SiC粉体	王军凯;张远卓;李俊怡;张海军;李发亮;韩磊;宋述鹏	《无机材料学报》	武汉科技大学省部共建耐火材料与冶金国家重点实验室;	2017	β-SiC;微波加热;催化反应;密度泛函理论
腹腔镜手术治疗重症急性胰腺炎及对TNF-α、IL-6和sIL-2R水平的影响	王军锋;李娜;罗卿	《中国内镜杂志》	核工业四一七医院检验科;西安交通大学第一附属医院检验科;核工业四一七医院外一科;	2017	重症急性胰腺炎;腹腔镜手术;肿瘤坏死因子-α(TNF-α);白细胞介素-(IL-);可溶性白细胞介素-受体(sIL-R)
马克思主义正义观视角下的税收正义问题研究	王军	《税务研究》	国家税务总局所得税司;	2017	马克思主义;正义观;税收正义
番薯片热风与微波联合干燥特性及品质评价	王军;程晶晶;牛亚冰	《食品工业科技》	许昌学院食品与生物工程学院;	2016	番薯片;热风干燥;微波干燥;联合干燥;干燥模型;品质评价
不同温光条件下水稻抽穗期QTL的定位与分析	王军;朱金燕;周勇;杨杰;范方军;李文奇;王芳权;仲维功;梁国华	《中国水稻科学》	扬州大学江苏省粮食作物现代产业技术协同创新中心/教育部植物功能基因组学重点实验室;江苏省农业科学院粮食作物研究所/国家水稻改良中心南京分中心;	2016	水稻;染色体单片段代换系;数量性状基因座;抽穗期;代换作图
新形势下高校公用房管理问题与对策研究	王军;汪海;李姗珊	《中央财经大学学报》	中央财经大学资产管理处;	2015	新形势;高校公用房;管理;问题;对策
微课在中职“计算机应用基础”课程教学中的应用探讨	王军	《职教通讯》	江苏省泗洪中等专业学校;	2014	中职;微课;计算机应用基础;课程教学
基于空间距离的快速模糊C均值聚类算法	王军玲;王士同;包芳;周建林	《计算机工程与应用》	江南大学数字媒体学院;江苏省信息融合软件工程技术研发中心;江苏省江阴职业技术学院计算机科学系;	2015	模糊C均值聚类;空间距离;鲁棒性
基于改进分数阶黏滞体的岩石非线性蠕变模型	王军保;刘新荣;王铁行	《中南大学学报(自然科学版)》	西安建筑科技大学土木工程学院;重庆大学土木工程学院;	2015	岩石;蠕变模型;改进的分数阶黏滞体;非线性黏滞体
二醇酯类内给电子体丙烯聚合反应催化剂的研究进展	王军;刘海涛;刘月祥;周奇龙;李昌秀;高明智	《化工进展》	中国石油化工股份有限公司北京化工研究院;	2015	催化剂;内给电子体;二醇酯;聚合物
作为社会系统的翻译——《卢曼社会学理论在翻译研究中的应用》评介	王军平	《外语教学理论与实践》	哈尔滨工业大学;复旦大学;	2015	翻译社会学;翻译系统;社会系统理论
政府所有权、市场化程度和高管与员工薪酬差距——基于沪深A股上市公司的数据	王军	《财经问题研究》	东北财经大学金融学院;安徽财经大学金融学院;	2014	政府所有权;高管与员工薪酬差距;市场化程度
铋系光催化剂的最新研究进展	王军;伍水生;赵文波;廉培超;王亚明	《化工科技》	昆明理工大学化学工程学院;	2014	铋系光催化剂;钨酸铋;光催化活性;研究进展
继续简政放权:新愿景、新动力、新路径	王军	《哈尔滨市委党校学报》	中共中央党校;	2014	简政放权;共同愿景;改革动力;改革路径
基于ZigBee的蔬菜大棚无线监控系统设计	王军;孙健程;曾静	《计算机工程与设计》	沈阳化工大学计算机科学与技术学院;沈阳化工大学信息工程学院;	2013	监控系统;蔬菜大棚;无线传感器网络;ZigBee;CC
一种基于Census变换的可变权值立体匹配算法	王军政;朱华健;李静	《北京理工大学学报》	北京理工大学复杂系统智能控制与决策教育部重点实验室;	2013	立体匹配;Census变换;可变权值;最小均匀度子邻域
商业银行核心竞争力评价的指标体系构建与运用	王军	《统计与决策》	安徽财经大学金融系;	2011	商业银行;核心竞争力;指标体系
季铵盐双子表面活性剂的合成和表面活性	王军;栾立辉;杨许召;李刚森	《精细化工》	郑州轻工业学院河南省表界面科学重点实验室;	2009	季铵盐;双子表面活性剂;表面张力;表面活性剂
双向激振下饱和软黏土应变软化现象试验研究	王军;蔡袁强;潘林有	《岩土工程学报》	温州大学建筑与土木工程学院;浙江大学岩土工程研究所;	2009	软化;双向激振循环荷载;初始剪应力;门槛径向循环应力比;应力–应变
降雨入渗对流变介质隧道边坡稳定性的分析	王军;曹平;李江腾;刘业科	《岩土力学》	中南大学资源与安全工程学院;	2009	边坡工程;偏压隧道;有限差分;渗流分析;流变分析
多项式0-1规划中隐枚举算法的改进及应用	王军;李端	《系统工程理论与实践》	青岛大学管理科学与工程系	2007	非线性整数规划;-规划;隐枚举算法;组合优化
健全我国行政决策机制的若干问题	王军	《中共中央党校学报》	中共中央党校政治学法学教研部	2006	行政决策;决策机制;决策过程;决策行为;决策责任
膨胀砂岩的抗剪强度与含水量的关系	王军;何淼;汪中卫	《土木工程学报》	江苏省交通科学研究院	2006	膨胀岩;抗剪强度;含水量;直剪试验;凝聚力;内摩擦角
我国静脉产业的发展现状及今后的主要工作	王军;岳思羽;乔琦	《环境保护》	青岛理工大学	2006	静脉产业;生态工业园区;发展现状;城市生活垃圾;主要问题;环境安全;动脉产业;工业固体废物;规模化;资源化
抗菌肽抗菌机理的研究现状及趋势	王军;庞广昌	《食品科学》	天津商学院生物工程系	2005	抗菌肽;抗菌机理;研究进展
发展中国家对外直接投资的成功经验及其对中国的启示	王军;高国威;刘育明	《世界地理研究》	保定师范专科学校资源与环境系	2003	发展中国家;跨国公司;对外直接投资;企业国际化
循环经济:可持续发展战略的新探索	王军;王文兴;刘金华	《中国人口.资源与环境》	青岛市环保局	2002	循环经济;可持续发展;生态环境;废物处理
代孕的合法性论证及立法规制建议	王军霞	《华东政法大学》	 	2016	代孕合法性;身份契约;亲子关系认定;立法规制
亳州药市及药材种植业发展沿革考	王军;彭华胜;彭代银;刘耀武;方成武	《中药材》	安徽省中医药科学院亳州中医药研究所;亳州职业技术学院药学院;安徽中医药大学药学院;	2017	亳州;药材市场;药材种植;历史
文化—互动范式:跨文化视角下高校英语教学改革研究	王军霞;陈会军	《黑龙江高教研究》	燕京理工学院;中国地质大学;	2018	跨文化;高校英语;教学改革;文化自觉
土质心墙坝水力劈裂试验研究进展	王军玺;陈金淑;陶虎;石喜	《应用基础与工程科学学报》	兰州交通大学土木工程学院;兰州理工大学理学院;	2018	水力劈裂;室内试验;现场试验;模型试验;土质心墙坝
东北地区青年女性腰臀部体型特征与分类	王军;李晓久;潘力;姚彤;于佐君	《纺织学报》	天津工业大学艺术与服装学院	2018	东北地区青年女性;腰臀部体型;因子分析;体型特征
基于ABAQUS和正交试验的隧道围岩稳定性分析	王军祥;孙姣姣;陈四利	《沈阳工业大学学报》	沈阳工业大学建筑与土木工程学院	2018	地铁隧道;数值模拟;正交试验;三维模型;应力场;位移场;极差法;方差法
考虑热力耦合的橡胶减振器阻尼特性	王军;孙大刚;刘世忠;李占龙;章新	《振动.测试与诊断》	太原科技大学机械工程学院	2018	橡胶减振器;阻尼特性;热力耦合;刚度;有限元
马克思共享思想的理论价值和时代意义	王军旗;吴昊	《贵州省党校学报》	国防大学	2018	马克思;共享思想;理论价值;时代意义
滴灌玉米根系生长动态对灌水量响应的试验研究	王军;李久生;栗岩峰;郝锋珍;仇振杰	《排灌机械工程学报》	中国水利水电科学研究院流域水循环模拟与调控国家重点实验室	2018	根系生长;滴灌;补偿性根系吸水;根长密度;水分亏缺
汶川地震前井水温度异常信息的识别及其特征	王军;何案华;赵刚;邓卫平;车用太	《中国地震》	中国地震台网中心	2018	汶川地震;水温;前兆异常
离子液体表面活性剂的合成与应用(Ⅰ)——离子液体表面活性剂的结构和分类	王军;王萍;杨许召;邹文苑;徐清杰	《日用化学工业》	郑州轻工业学院;	2017	表面活性剂;离子液体;结构;分类
推拿结合下颈段抗阻运动治疗颈型颈椎病的临床观察	王军;崔征宇;陈建宏	《针灸临床杂志》	黑龙江中医药大学附属第一医院;黑龙江中医药大学;	2016	推拿;下颈段抗阻运动;颅颈角;颈型颈椎病
孔结构对热解酚醛树脂制备碳纳米管的影响	王军凯;张海军;梁峰;谭操;李赛赛;宋健波;韩磊;黄珍霞	《硅酸盐学报》	武汉科技大学省部共建耐火材料与冶金国家重点实验室;	2017	碳纳米管;孔结构;酚醛树脂;催化剂
有限导流压裂水平气井拟稳态产能计算及优化	王军磊;贾爱林;位云生;赵文琪	《中国石油大学学报(自然科学版)》	中国石油勘探开发研究院;	2016	水平井;有限导流;拟稳态;无量纲产能系数;参数优化
封冻期冰塞堆积演变的试验研究	王军;章宝平;陈胖胖;刘涛	《水利学报》	合肥工业大学;中水东北勘测设计研究有限责任公司;	2016	冰塞;堆积顺序;水力增厚;力学增厚;水槽试验
利用隶属函数法对8种不同石竹属材料主要观赏性状的综合评价	王军娥;薛晋轩;景维坤;亢秀萍	《山西农业大学学报(自然科学版)》	山西农业大学园艺学院;	2016	石竹属;观赏性状;评价;隶属函数法
孔隙岩样动电特性的实验研究	王军;胡恒山;关威;尹诚刚	《地球物理学报》	哈尔滨工业大学航天学院;	2016	动电效应;动电测井;流动电势;渗透率
《山河故人》中的跨文化冲突与故乡认同	王军伟	《当代电影》	浙江大学宁波理工学院传媒与设计学院;	2016	跨文化冲突;故乡认同;《山河故人》
建筑室内健康要求与新风量标准	王军	《制冷与空调(四川)》	四川大学建筑与环境学院;	2016	室内空气品质;室内健康;新风量标准
家用老人智能药箱的无障碍人因设计	王军;邓明明;高贺云;宁奎伟	《包装工程》	西安财经学院;西安交通大学;陕西科技大学;	2015	人因工程;无障碍设计;人机界面;智能药箱;老人
外界载荷对圆柱涡激振动能量转换的影响	王军雷;冉景煜;张智恩;张力;蒲舸;丁林	《浙江大学学报(工学版)》	重庆大学低品位能源利用技术及系统教育部重点实验室;	2015	圆柱绕流;涡激振动;三相耦合;反馈;能量转换
超高效液相色谱-大体积流通池荧光法检测奶及奶制品中的黄曲霉毒素M_1	王军淋;蔡增轩;任一平	《浙江大学学报(农业与生命科学版)》	浙江工业大学化学工程与材料学院;浙江省疾病预防控制中心;	2013	黄曲霉毒素M;超高效液相色谱仪;大体积流通池;荧光检测;沉淀蛋白
基于关键字驱动的自动化测试研究与实现	王军;孟凡鹏	《计算机工程与设计》	南京信息工程大学网络信息中心;南京信息工程大学计算机与软件学院;南京信息工程大学江苏省网络监控中心;	2012	软件测试;关键字驱动;自动化测试;自动化测试框架;回归测试
超声造影在卵巢良恶性肿块鉴别诊断中的应用	王军燕;崔秋丽;汪龙霞;刘爱军;高学文;袁志仙;林倩;徐虹;李秀丽;李卫平;陈小英	《中华医学超声杂志(电子版)》	解放军总医院超声科;解放军总医院病理科;解放军总医院妇产科;	2010	超声检查;造影剂;卵巢肿瘤
伊犁盆地库捷尔太铀矿床层间氧化带与铀矿化特征研究	王军;耿树方	《中国地质》	中国地质科学院地质研究所;	2009	伊犁盆地;库捷尔太铀矿床;层间氧化带;可地浸砂岩
石油金融化与我国石油金融战略体系的构建	王军	《宏观经济研究》	特华博士后科研工作站;	2009	石油金融化;石油安全;石油金融战略体系
基于灰色关联度的建筑供应商选择方法研究	王军武;呙淑文	《武汉理工大学学报》	武汉理工大学土木工程与建筑学院	2007	建筑供应链;灰色关联度;建筑供应商选择;熵
基于响应曲面法的苦荞麸皮总黄酮提取工艺优化	王军;王敏;于智峰;郑慧;周海燕	《农业机械学报》	西北农林科技大学食品科学与工程学院	2007	苦荞麸皮;总黄酮;提取;响应曲面法;优化
结构性软土地基施工扰动定量分析	王军;高玉峰;高红珍	《岩土力学》	河海大学岩土工程研究所	2005	结构性;软粘土;地基处理;扰动度
基于组件的设备管理信息系统的研究与实现	王军强;孙树栋;柴永生;司书宾	《计算机集成制造系统-CIMS》	西北工业大学机电工程学院	2004	设备管理信息系统;组件;重用;客户机/服务器;三层体系结构
应用指数和法对潮土农田土壤肥力变化的评价研究	王军艳;张凤荣;王茹;贾小红;张彩月	《农村生态环境》	中国农业大学土地资源系!北京100094	2001	北京平原;土壤肥力变化;指数和法评价
黄土丘陵小流域土地利用结构对土壤水分时空分布的影响	王军;傅伯杰	《地理学报》	中国科学院生态环境研究中心!北京100085	2000	黄土丘陵区;土壤水分;土地利用结构;土地利用类型
渤海蓬莱9-1油田强烈生物降解原油油源对比	王军;周心怀;杨波;王清斌;郭永华;王飞龙	《中国海上油气》	中海石油(中国)有限公司天津分公司;中海石油(中国)有限公司上海分公司;	2017	生物降解;油源对比;稠油油藏;蓬莱-油田;渤海
高校实验室使用激光的安全管理	王军;李金玲;高萌	《实验室研究与探索》	山东农业大学资源与环境学院山东省高校农业环境重点实验室;	2017	激光;高校实验室;激光安全;激光危害;防范措施
大蒜与3种药用作物对烟草炭疽病菌的抑菌效果	王军;何大敏;陈廷智;杨水平;陈阳;刘京;张东艳;丁伟	《西南大学学报(自然科学版)》	贵州省烟草公司遵义市公司;西南大学资源环境学院;	2018	烟草炭疽病菌;药用作物;提取物;根系分泌物;抑菌性
断层破碎带巷道基于钢管混凝土支架的复合支护技术研究及应用	王军;王正泽;丁厚刚;郭毕钧;顾薛青	《隧道建设(中英文)》	山东建筑大学土木工程学院;山东英才学院建筑工程学院;山东深博巷道支护技术有限公司;	2018	巷道支护;断层破碎带;承压环强化支护方法;钢管混凝土支架;复合支护技术
阿尔金山东段阿克塞蛇绿岩地质地球化学特征及形成时代	王军;李小强;梁明宏;王玉玺;张兵兵;潘保田	《地质通报》	兰州大学资源环境学院西部环境教育部重点实验室	2018	蛇绿岩;阿尔金山东段;地球化学;锆石U-Pb年代学
内配钢筋钢管混凝土构件轴心受拉性能研究	王军;董建尧;赵建;陈驹	《钢结构》	浙江大学建筑工程学院	2018	内配钢筋;钢管混凝土;轴拉试验;有限元模型;承载力计算式
水上重大溢油事故围油栏协同调度方法研究	王军;杜剑;王美蓉	《运筹与管理》	大连海事大学交通运输工程学院	2018	水上重大溢油事故;环境敏感资源;待围控区域;围油栏协同调度;应急调度效果
MRI对糖尿病肛管直肠周围感染的诊断价值	王军大;张桢;杨华;方玉;刘映江;吴青青;梅秀婷;李艳艳	《解放军医学杂志》	重庆市中医院放射科	2018	糖尿病;肛管直肠病变;肛瘘;磁共振成像
“肥胖悖论”现象辨析及其应对策略	王军利;项立敏	《医学争鸣》	中国矿业大学体育学院	2018	肥胖悖论;现象学;流行病;健康促进
高校后勤餐饮成本管理优化研究及应用	王军;王芳兰	《中国市场》	西安财经学院信息学院	2018	成本控制;标准成本;流程优化;组织创新;智慧餐饮
水平小圆管内超临界二氧化碳对流传热特性的试验研究	王军辉;郭鹏程;颜建国;朱凤岭;罗兴锜	《西安理工大学学报》	西安理工大学省部共建西北旱区生态水利国家重点实验室	2018	超临界二氧化碳;对流传热;传热关联式;超临界流体
DNA甲基化参与LPS诱导的牛子宫内膜细胞IL-6和IL-8表达调控	王军;燕晓晓;丁赫;吕文发	《中国兽医学报》	吉林农业大学动物科技学院/吉林省反刍动物繁育生物技术与健康养殖工程实验室	2018	LPS;子宫内膜细胞;DNA甲基化;IL-;IL-
法舒地尔对胃癌MGC-803细胞增殖、侵袭和迁移的影响	王军;马幸	《临床肿瘤学杂志》	郑州市第七人民医院药学部	2018	胃癌;法舒地尔;迁移;侵袭;基质金属蛋白酶;血管内皮生长因子
大鼠增殖抑制基因过表达对C6胶质瘤细胞侵袭的抑制作用及其机制探讨	王军成;邹有瑞;吴桥;霍国进;蒋树财;高鹏;夏明;沈冰	《肿瘤》	宁夏医科大学临床医学院;宁夏医科大学宁夏颅脑疾病重点实验室;宁夏医科大学总医院神经外科;榆林市第一医院神经外科;滨州市人民医院神经外科;徐州市肿瘤医院神经外科;	2017	神经胶质瘤;基因表达调控;肿瘤;细胞运动;Rho相关激酶类;增殖抑制基因
加快构建具有中国特色的直接税制度	王军昆	《税务研究》	云南省国家税务局;	2017	中国特色;直接税;收入分配
混合分布在非一致性水文频率分析中的应用	王军;宁亚伟;胡义明;刘和昌;梁忠民	《南水北调与水利科技》	河海大学水文水资源学院;水利部珠江水利委员会技术咨询中心;水安全与水科学协同创新中心;	2017	非一致性;水文频率分析;混合分布;淮河流域
焦磷酸根离子传感体系的研究进展	王军;初紅涛;陈微微;孙荣国	《有机化学》	贵州师范大学化学与材料科学学院;齐齐哈尔大学化学与化学工程学院;	2016	焦磷酸根离子;传感体系;竞争检测;金纳米粒子;聚集体
淋巴细胞亚群失衡与EV71型手足口病重症化的相关性	王军;邓慧玲;袁娟;张玉凤;李亚萍;李梅;王文俊;高宁;党双锁	《中华实验和临床感染病杂志(电子版)》	西安交通大学第二附属医院感染科;西安市儿童医院感染二科;	2017	手足口病;肠道病毒型;免疫功能;淋巴细胞亚群;细胞因子
WiFi通信技术在煤矿信息化中的应用分析	王军;顾义东;曾苛	《工矿自动化》	甘肃省安全生产科学研究院;中煤科工集团常州研究院有限公司;天地(常州)自动化股份有限公司;天地科技股份有限公司上海分公司;	2017	煤矿信息化;矿井通信;无线通信;WiFi通信;应急通信
环境税国际协调法律制度障碍及解决途径研究	王军;邢文达	《河北法学》	对外经济贸易大学法学院;	2017	环境税;国际协调法律制度;边境税;能源税指令;环境政策一体化
基于重测序的染色体片段代换系定位水稻抽穗期QTL	王军;朱金燕;陶亚军;周勇;范方军;李文奇;王芳权;仲维功;杨杰;梁国华	《中国水稻科学》	扬州大学江苏省粮食作物现代产业技术协同创新中心/教育部植物功能基因组学重点实验室;江苏省农业科学院粮食作物研究所/国家水稻改良中心南京分中心;	2017	水稻;染色体片段代换系;重测序;抽穗期
争论中的国族与国族建构:内涵、路径与评价	王军;王阳	《中央社会主义学院学报》	中央民族大学;	2017	中华民族;共同体;国族;国族建构
碳纳米管增强碳复合耐火材料的研究进展	王军凯;邓先功;张海军;李发亮;宋健波;田亮;张少伟	《耐火材料》	武汉科技大学省部共建耐火材料与冶金国家重点实验室;	2016	碳纳米管;碳复合耐火材料;催化;酚醛树脂
顾客抱怨行为及其影响因素研究述评	王军;江若尘	《科学经济社会》	上海财经大学国际工商管理学院;上海财经大学上海发展研究院;	2016	消费者行为;顾客抱怨;顾客满意
中国煤炭产能评价与预测研究	王军;齐文跃;李俊孟;孔国强;宋天奇	《中国煤炭》	中国矿业大学矿业工程学院;	2016	煤炭产能过剩;PSR模型;历史回归分析;预测;调控
支撑互动用电的用电信息采集系统基本构成与关键技术	王军;武文广;李逸驰;刘平;陈霜	《陕西电力》	南瑞集团公司/国网电力科学研究院;国网苏州供电公司;河海大学能源与电气学院;国网安徽省电力计量中心;	2016	智能电网;智能用电;互动用电;用电信息采集系统;高级应用
国外无人车和地面机器人发展计划	王军良;张国斌;刘向平	《国外坦克》	 	2016	人车;机器人系统;美国陆军;性能简介;研制进展;战技性能;美国海军陆战队;未来战斗系统;越障;最大爬坡度;
BiOCl/Bi_2O_3异质结复合光催化剂的制备和光催化性能研究	王军;伍水生;马博凯;董倩;王亚明	《材料导报》	昆明理工大学化学工程学院;	2015	酸处理;BiO;异质结;光催化
平面电极型MEMS电化学地震传感器	王军波;龚黎明;陈德勇;何文涛;王鹏;陈健	《光学精密工程》	中国科学院电子学研究所传感技术国家重点实验室;	2015	微机电系统;电化学地震传感器;平面电极;低频震动检测
灾难报道的伦理原则及社交媒体的引用规范	王军;张爽	《现代传播(中国传媒大学学报)》	中国传媒大学新闻传播学部新闻学院;	2015	灾难报道;隐私权;新闻伦理;最小伤害
灰质泥岩蠕变特性试验研究	王军保;刘新荣;王铁行	《地下空间与工程学报》	西安建筑科技大学土木工程学院;重庆大学土木工程学院;	2014	灰质泥岩;蠕变特性;扩展Burgers模型
网络评论信息对消费者购买态度的影响研究	王军;李鑫	《情报理论与实践》	吉林大学管理学院;	2014	网络评论;网购态度;信息需求;实证研究
深化税制改革  服务发展大局	王军	《求是》	国家税务总局;	2013	税制改革;社会公平;服务发展;新形势;全面深化改革;调节收入分配;治理体系;必然要求;现行税制;市场统一
分阶段循环加载条件下温州饱和软黏土孔压和应变发展规律	王军;蔡袁强;郭林;杨芳	《岩土工程学报》	温州大学建筑与土木工程学院;浙江大学岩土工程研究所;	2012	排水条件;分阶段加载;停振期;孔压;残余应变
卵巢肿瘤超声造影与微血管密度的相关性研究	王军燕;刘爱军;崔秋丽;汪龙霞;高学文;袁志仙;林倩;徐虹;陈小英	《中华医学超声杂志(电子版)》	解放军总医院超声科;解放军总医院病理科;	2011	超声检查;造影剂;卵巢肿瘤;微血管密度
计划生育家庭福利政策改革思路研究	王军平	《人口学刊》	中国人口与发展研究中心;	2011	计划生育;家庭福利;计生子账户;政策性生育保险
比较法语境下的我国侵权责任法第2条	王军	《政法论坛》	对外经济贸易大学法学院;	2011	侵权法;可赔偿的损失;受保护的权利;德国模式;多种因素考量
温度对油页岩快速热解特性的影响	王军;梁杰;王泽;林伟刚;宋文立	《煤炭转化》	中国矿业大学化学与环境工程学院;中国科学院过程研究所多相复杂系统国家重点实验室;	2010	油页岩;低温;快速热解;喷动载流床
新时期高校研究生思想政治教育面临的问题及对策研究	王军	《思想教育研究》	东南大学党委研究生工作部;	2010	研究生干部;思想政治教育工作;问题;对策研究;辅导员;思想政治工作队伍;思想政治理论课;教学效果;核心作用;队伍建设
河北省农业生态安全障碍度评价与对策研究	王军;何玲;董谦;甄明涛;魏红杰;张越	《农业现代化研究》	河北农业大学商学院;保定市环境工程评估中心;	2010	农业生态安全;河北省;障碍度;使用强度;对策研究;农业生态区;人口比例;农业产值;障碍因子;单项指标
低聚壳聚糖的制备及应用研究进展	王军;周本权;杨许召;李妮妮	《日用化学工业》	郑州轻工业学院河南省表界面科学重点实验室;	2010	化妆品添加剂;低聚壳聚糖;壳聚糖;降解;机理
城市三维基础地理信息系统在城市规划中的应用	王军;周伟;田鹏;李娜	《工程勘察》	徐州市勘察测绘研究院;	2010	数字城市;三维基础地理信息系统;城市规划
冰盖下冰塞堆积的数值模拟	王军;陈胖胖;江涛;吴其彰	《水利学报》	合肥工业大学土木建筑与水利工程学院;	2009	冰塞;冰盖;两方程模型;贴体坐标变换;有限体积法;数值模拟
参农生产优质安全人参行为的实证分析	王军;张越杰	《农业经济问题》	吉林农业大学经济管理学院;	2009	优质人参;农户行为;Logistic模型;吉林省;优质安全;生产行为;行为态度;行为控制;行为目标;计划行为理论
心力衰竭大鼠心肌线粒体蛋白质组学研究	王军;白玲;李晶;孙超峰;赵瑾;崔长琮;韩克;刘昱;卓小桢;王亭忠;刘平;范粉玲;管又飞;马爱群	《中国科学(C辑:生命科学)》	西安交通大学医学院第一附属医院心内科;西安交通大学医学院	2009	线粒体;心力衰竭;蛋白质组学;双向电泳;能量代谢
概念匹配、回指释义与概念转移:篇章回指研究的新思路	王军;高明强	《外语学刊》	苏州大学;	2009	回指;概念传递;匹配
试论乡村生态旅游文化品牌的营销	王军;董谦;王占利;刘秀娟	《农业现代化研究》	河北农业大学商学院	2008	乡村生态旅游;文化品牌;营销
臭氧氧化法处理染料废水技术进展	王军芳;朱世云;程鼎;蔡伟民	《工业水处理》	上海交通大学环境科学与工程学院	2008	臭氧;染料废水;催化;超声;活性炭
上海市崇明岛城镇河流沉积物重金属累积与环境风险	王军;陈振楼;王初;叶明武;沈静;聂智凌	《应用生态学报》	华东师范大学资源与环境科学学院	2007	沉积物;重金属;环境风险;崇明岛
来华留学研究生教育现状分析	王军	《中国高教研究》	华中师范大学研究生处	2006	来华留学研究生;教育
长江口滨岸湿地无机氮界面交换通量量算	王军;陈振楼;王东启;许世远;毕春娟;刘杰	《地理学报》	华东师范大学资源与环境科学学院地理信息科学教育部重点实验室	2006	无机氮;界面交换通量;插值模型;滨岸湿地;长江口
微波提取苦荞麦麸皮总黄酮工艺研究	王军;王敏;李小艳	《天然产物研究与开发》	西北农林科技大学食品科学与工程学院	2006	苦荞麦麸皮;总黄酮;微波;提取工艺
间接回指的确认与语义网络激活扩散	王军	《外语学刊》	聊城大学	2003	间接回指;激活扩散;语义;认知
多媒体技术发展现状及未来发展趋势浅谈	王军;韩志强	《情报理论与实践》	北方科技信息研究所!北京100089	2001	multimedia;multimedia;technology;information;technology
含取代苯腙基团的苯乙酮类衍生物的合成及杀菌活性研究	王军军	《南京农业大学》	 	2014	苯乙酮衍生物;取代苯腙;碳酸酯;合成;杀菌活性
电火工品电磁环境适应性的研究进展及展望	王军;李勇;周彬;陈厚和;杜伟强;范晓巍	《含能材料》	南京理工大学化工学院;中国工程物理研究院化工材料研究所;	2017	火工品;复杂电磁环境;抗射频;抗静电
地佐辛复合麻醉对腹腔镜结肠癌手术患者血清GSH、CAT、MDA、SOD、TNF-α、CRP、IL-6及T淋巴细胞亚群水平的影响	王军;赵玲	《海南医学院学报》	神木市医院麻醉科;西安医学院第一附属医院麻醉科;	2018	地佐辛;腹腔镜结肠癌手术;谷胱甘肽;过氧化氢酶;丙二醛;超氧化物歧化酶;肿瘤坏死因子-α;C反应蛋白;白细胞介素-;T淋巴细胞亚群
新时期中小学图书馆阅读推广缺失与对策——以西安市中小学图书馆为例	王军;张艳;屈长谊;赵菊花	《图书馆学刊》	西安图书馆;西北工业大学附中图书馆;西安市高新第一小学图书馆;西安交通大学附中图书馆;	2017	中小学图书馆;阅读推广;西安市
资本逻辑与人的再生产	王军魁;冯静	《改革与战略》	河南师范大学马克思主义学院;中共中央党校研究生院;	2018	人的再生产;资本;市场经济;人口政策
从四个维度反思“江歌遇害案”——兼谈隐私权、名誉权、公正审判、案件报道规则	王军	《新闻爱好者》	中国传媒大学新闻学院;	2018	知情权;隐私权;网络暴力;公正审判;案件报道规则
单粒径颗粒行为的室内浓度预测方法	王军亮;王清勤;范东叶	《暖通空调》	重庆大学	2018	单粒径颗粒物;浓度;预测方法;渗透系数;穿透系数;沉降系数
重庆市基层医务人员职业紧张现状调查及影响因素分析	王军	《中国卫生统计》	重庆邮电大学医院	2018	职业紧张;基层医务人员;现状;影响因素
基于AHP-CM的建筑工程项目投标博弈风险分析	王军;刘康;郝蔚峰;杨凯	《施工技术》	陕西建工第五建设集团有限公司	2018	建筑工程项目;投标博弈;风险分析;层次分析法;云模型
晚清(1894—1911)翻译场域中的译语规范重构	王军平	《外国语文》	哈尔滨工业大学威海校区语言文学学院	2018	晚清;翻译规范;译语规范
基于稀疏恢复与优化的显著性目标检测算法	王军;吴泽民;杨巍;胡磊;张兆丰;姜青竹	《计算机科学》	中国人民解放军陆军工程大学通信工程学院	2018	显著性检测;稀疏恢复;显著性优化
四种钆对比剂不良反应相关因素分析及处理方式	王军大;冷静;杨雅淋;李艳艳	《中国临床药理学与治疗学》	重庆市中医院放射科	2018	钆对比剂;不良反应;肾源性系统性纤维化;磁共振
基于轮径差的直线钢轨廓形优化设计方法	王军平;沈钢;毛鑫;马德礼	《中国铁路》	中铁物轨道科技服务集团有限公司	2018	钢轨廓形;型面优化;轮径差
高校创新创业教育重在精准中突破	王军	《教育与职业》	广西机电职业技术学院;	2017	创新创业教育;精准;广西高校
基于改进的Adaboost-BP模型在降水中的预测	王军;费凯;程勇	《计算机应用》	南京信息工程大学计算机与软件学院;南京信息工程大学信息化建设与管理处;	2017	分类器;改进Adaboost;BP神经网络;组合模型;权值调整;归一化因子
重组竹竹方冷压成型自动生产单元控制系统设计	王军;吕艳;黄冲;倪益华;宋剑刚;倪忠进	《林业工程学报》	浙江农林大学工程学院浙江省木材科学与技术重点实验室;浙江永裕竹业股份有限公司;	2017	PLC;重组竹竹方;冷压成型;生产线控制
信托制度在水权出让环节的作用研究	王军权;蓝楠	《中国地质大学学报(社会科学版)》	华中科技大学法学院;中国地质大学(武汉)公共管理学院;	2017	水资源短缺;水权出让;市场配置;信托制度
论教学专业的理论解释——基于“专业主义”视角	王军	《教师教育研究》	北京教育学院学前教育学院;	2015	专业;专业主义;教学专业;教学专业化
